folder,file_count
"james-webb","1"
"jamini-roy","1"
"jan-abrahamsz-beerstraten","1"
"jan-adriaensz-van-staveren","1"
"jan-albertsz-rotius","1"
"jan-andrea-lievens","1"
"jan-anthonisz-van-ravesteyn-dutch-c-1570-1657","1"
"jan-antonisz-van-ravesteyn","1"
"jan-asselijn","1"
"jan-baptist-weenix","1"
"jan-baptist-weenix-dutch-1621-1660","1"
"jan-baptist-wolfaerts","1"
"jan-baptist-xavery","1"
"jan-both","1"
"jan-brueghel-i","1"
"jan-brueghel-ii","1"
"jan-brueghel-the-elder","1"
"jan-claesz","1"
"jan-claesz-rietschoof","1"
"jan-claudius-de-cock","1"
"jan-cornelisz-vermeyen","1"
"jan-daemen-cool","1"
"jan-davidsz-de-heem","1"
"jan-de-baen","1"
"jan-de-bray","1"
"jan-gerritsz-van-bronckhorst","1"
"jan-gossart","1"
"jan-griffier-dutch-1648-1718","1"
"jan-griffier-i","1"
"jan-hackaert","1"
"jan-havicksz-steen","1"
"jan-jansz-buesem","1"
"jan-jansz-mostaert","1"
"jan-jansz-treck","1"
"jan-jansz-van-de-velde-iii","1"
"jan-jansz-westerbaen-i","1"
"jan-joest-van-kalkar","1"
"jan-lievens","1"
"jan-looten","1"
"jan-martszen-de-jonge","1"
"jan-matulka","1"
"jan-meerhout","1"
"jan-miense-molenaer","1"
"jan-mijtens","1"
"jan-olis","1"
"jan-philip-van-thielen","1"
"jan-pietersz-opperdoes","1"
"jan-pieter-van-baurscheit-i","1"
"jan-pieter-van-baurscheit-ii","1"
"jan-porcellis","1"
"jan-provoost","1"
"jan-sadeler-i","1"
"jan-sanders-van-hemessen","1"
"jan-siberechts-flemish-1627-c-1703","1"
"jan-smeltzing-i","1"
"jan-steen","1"
"jan-steen-dutch-1626-1679","1"
"jan-symonsz-pynas","1"
"jan-tengnagel","1"
"jan-ter-borch","1"
"jan-theunisz-blanckerhoff","1"
"janus-la-cour","1"
"jan-van-assen","1"
"jan-van-bijlert","1"
"jan-van-coninxloo-ii","1"
"jan-van-de-cappelle","1"
"jan-van-der-heyden","1"
"jan-van-der-heyden-adriaen-van-de-velde","1"
"jan-van-der-meer-ii","1"
"jan-van-de-velde-ii","1"
"jan-van-doorne-iii","1"
"jan-van-eyck","1"
"jan-van-goyen","1"
"jan-van-haensbergen","1"
"jan-van-hemessen","1"
"jan-van-huchtenburg","1"
"jan-van-kessel-1641-1680","1"
"jan-van-kessel-i","1"
"jan-van-leyden","1"
"jan-van-logteren","1"
"jan-van-mieris","1"
"jan-van-neck","1"
"jan-van-noordt-1623-1676","1"
"jan-van-ravesteyn","1"
"jan-van-rossum","1"
"jan-van-scorel","1"
"jan-van-velthoven","1"
"jan-verkade","1"
"jan-verkolje-i","1"
"jan-vermeer-van-haarlem-i","1"
"jan-victors","1"
"jan-vonck","1"
"jan-weenix","1"
"jan-wijnants","1"
"jan-wijnants-dutch-1635-1684","1"
"jan-wildens","1"
"jan-woutersz-stap","1"
"jan-wouwerman","1"
"japs-antido","1"
"jason-garcia-okuu-pin","1"
"jasper-f-cropsey-american-1823-1900","1"
"jasper-francis-cropsey","1"
"jasper-johns","1"
"j-attama","1"
"jaume-ferrer-the-younger-spanish-catalonia-died-c-1460-70","1"
"j-c-arter-american-1859-1923","1"
"jean-achille-benouville-french-1815-1891","1"
"jean-alphonse-duplessy-french-1817-after-1872","1"
"jean-antoine-houdon","1"
"jean-antoine-watteau","1"
"jean-auguste-barre","1"
"jean-auguste-dominique-ingres","1"
"jean-auguste-dominique-ingres-french-1780-1867","1"
"jean-baptiste-armand-guillaumin","1"
"jean-baptiste-camille-corot","1"
"jean-baptiste-camille-corot-french-1796-1875","1"
"jean-baptiste-carpeaux","1"
"jean-baptiste-debret","1"
"jean-baptiste-de-champaigne","1"
"jean-baptiste-edouard-detaille","1"
"jean-baptiste-francois-desoria","1"
"jean-baptiste-henri-deshays","1"
"jean-baptiste-janelle-de-jonge","1"
"jean-baptiste-joseph-wicar","1"
"jean-baptiste-lemoyne-ii","1"
"jean-baptiste-oudry","1"
"jean-baptiste-oudry-french-1686-1755","1"
"jean-baptiste-pater-french-1695-1736","1"
"jean-baptiste-regnault","1"
"jean-baptiste-santerre","1"
"jean-bellegambe","1"
"jean-bernard-restout-french-1732-1797","1"
"jean-cavalier","1"
"jean-charles-cazin","1"
"jean-charles-cazin-french-1841-1901","1"
"jean-clouet","1"
"jean-de-beaumetz-french-c-1335-1396","1"
"jean-delville","1"
"jean-dubuffet","1"
"jean-francois-de-troy","1"
"jean-francois-de-troy-french-1679-1752","1"
"jean-francois-millet","1"
"jean-francois-millet-french-1814-1875","1"
"jean-francois-portaels","1"
"jean-francois-rafaelli","1"
"jean-francois-raffaelli-french-1850-1924","1"
"jean-garnier-and-claude-lefebvre","1"
"jean-hey-the-master-of-moulins","1"
"jean-hippolyte-flandrin","1"
"jean-honore-fragonard","1"
"jean-jacques-henner-french-1829-1905","1"
"jean-joseph-carries","1"
"jean-lecomte-du-nouy-french-1842-1923","1"
"jean-leon-gerome","1"
"jean-leon-gerome-french-1824-1904","1"
"jean-louis-andre-theodore-gericault","1"
"jean-louis-ernest-meissonier","1"
"jean-louis-forain","1"
"jean-louis-lemoyne","1"
"jean-mansel","1"
"jean-marc-nattier-french-1685-1766","1"
"jean-michel-moreau-the-younger","1"
"jean-mone","1"
"jean-morin","1"
"jean-simeon-chardin","1"
"jean-simeon-chardin-french-1699-1779","1"
"jean-simon-berthelemy","1"
"jean-theodor-stracke","1"
"jean-victor-bertin","1"
"jean-victor-bertin-french-1767-1842","1"
"jeff-wasserman","1"
"jehan-georges-vibert-french-1840-1902","1"
"jenny-holzer","1"
"jeptha-homer-wade-american-1811-1890","1"
"jeremiah-theus","1"
"jerome-derbais","1"
"jeronimus-becx-ii","1"
"jeronymus-van-diest-ii","1"
"jervis-mcentee-american-1828-1891","1"
"jessie-arms-botke","1"
"j-g-schieblius","1"
"jheronimus-bosch","1"
"j-howard-iams","1"
"jim-dine","1"
"jimmy-lee-sudduth","1"
"ji-won-kim","1"
"j-m-w-turner","1"
"joachim-antonisz-wtewael","1"
"joachim-beuckelaer","1"
"joachim-bueckelaer","1"
"joachim-henne","1"
"joachim-patinir","1"
"joachim-von-sandrart-i","1"
"joachim-wtewael","1"
"joan-miro","1"
"joanne-leonard","1"
"joao-osorio-brzezinski","1"
"joaquim-bravo","1"
"joaquim-vayreda","1"
"joaquin-sorolla-y-bastida","1"
"job-adriaensz-berckheyde","1"
"jo-davidson","1"
"johan-barthold-jongkind","1"
"johan-barthold-jongkind-dutch-1819-1891","1"
"johan-christian-dahl","1"
"johan-de-lagoor","1"
"johan-de-la-rocquette","1"
"johan-edvard-bergh","1"
"johan-gregor-van-der-schardt","1"
"johan-g-wertheim","1"
"johan-hendrik-baars","1"
"johan-keller","1"
"johann-carl-loth","1"
"johannes-borman","1"
"johannes-dircksz-van-oudenrogge","1"
"johannes-fredericus-maes","1"
"johannes-glauber","1"
"johannes-hannot","1"
"johannes-leemans","1"
"johannes-lingelbach","1"
"johannes-natus","1"
"johannes-schoeff","1"
"johannes-sophus-gelert","1"
"johannes-spilberg-ii","1"
"johannes-torrentius","1"
"johannes-van-doetechum-the-elder","1"
"johannes-van-swinderen","1"
"johannes-van-wijckersloot","1"
"johannes-vermeer","1"
"johannes-verspronck","1"
"johannes-vinckboons","1"
"johannes-vollevens-i","1"
"johannes-voorhout-i","1"
"johann-friedrich-august-tischbein","1"
"johann-friedrich-grueber","1"
"johann-georg-platzer","1"
"johann-georg-platzer-austrian-1704-1761","1"
"johann-g-m","1"
"johann-gottfried-schadow","1"
"johann-gottlieb-kirchner","1"
"johann-heinrich-neumann-german-1801-1879","1"
"johann-heinrich-schepp","1"
"johann-heinrich-schonfeld-german-1609-1684","1"
"johann-heinrich-tischbein","1"
"johann-heinrich-von-dannecker","1"
"johann-koerbecke","1"
"johann-konig-german-1586-1642","1"
"johann-liss","1"
"johann-liss-german-c-1597-1631","1"
"johann-melchior-roos","1"
"johann-michael-rottmayr","1"
"johann-peter-hasenclever","1"
"johann-peter-melchior","1"
"johann-wilhelm-baur","1"
"johann-zoffany","1"
"johann-zoffany-german-1733-1810","1"
"johan-van-diest","1"
"john-alexander","1"
"john-baptist-jackson","1"
"john-bernard-flannagan","1"
"john-bradley-storrs","1"
"john-brett","1"
"john-cage","1"
"john-cohen","1"
"john-collier","1"
"john-constable","1"
"john-constable-british-1776-1837","1"
"john-deare","1"
"john-divola","1"
"john-donoghue","1"
"john-ferguson-weir","1"
"john-f-francis","1"
"john-flaxman","1"
"john-f-peto-american-1854-1907","1"
"john-francis-murphy","1"
"john-frederick-kensett","1"
"john-frederick-kensett-american-1816-1872","1"
"john-frederick-peto","1"
"john-gadsby-chapman-american-1808-1889","1"
"john-george-brown-american-born-england-1831-1913","1"
"john-gossage","1"
"john-graham","1"
"john-haley-bellamy","1"
"john-hamilton-mortimer","1"
"john-harrison-witt-american-1840-1901","1"
"john-henry-twachtman","1"
"john-henry-twachtman-american-1853-1902","1"
"john-hesselius","1"
"john-hoppner","1"
"john-jackson","1"
"john-james-audubon-american-born-haiti-1785-1851","1"
"john-la-farge","1"
"john-linnell-british-1792-1882","1"
"john-lund","1"
"john-marin","1"
"john-martin","1"
"john-martin-british-1789-1854","1"
"john-neagle-american-1796-1865","1"
"john-opie-british-1761-1807","1"
"john-philip-simpson","1"
"john-quidor","1"
"john-quidor-american-1801-1881","1"
"john-quincy-adams-ward","1"
"john-ramage","1"
"john-rathbone","1"
"john-rhoden","1"
"john-riley","1"
"john-ritto-penniman","1"
"john-rubens-smith","1"
"john-russell","1"
"john-sell-cotman","1"
"john-semon-american-1852-1917","1"
"john-seymour-lucas","1"
"john-singer-sargent","1"
"john-singer-sargent-american-born-italy-1856-1925","1"
"john-singleton-copley","1"
"john-singleton-copley-american-1738-1815","1"
"john-sloan","1"
"john-sloan-american-1871-1951","1"
"john-smibert","1"
"john-smibert-scottish-1688-1751","1"
"johnson-eastman","1"
"john-steuart-curry","1"
"john-taylor-arms","1"
"john-trumbull","1"
"john-wallace-purcell","1"
"john-warner-norton","1"
"john-wesley-jarvis-american-born-england-1781-1840","1"
"john-william-godward","1"
"john-william-waterhouse","1"
"john-wollaston","1"
"jonan-etetsu-japanese-1444-1507","1"
"jonas-gutsche-andries-gutsche","1"
"jonas-lie","1"
"jonas-welch-holman","1"
"jonathan-richardson-the-elder","1"
"jonathan-scott-hartley","1"
"joos-de-momper-ii","1"
"joos-de-pape","1"
"joost-cornelisz-droochsloot","1"
"joost-janszoon-jan-de-paep","1"
"joos-van-cleve","1"
"joos-van-wassenhove","1"
"joos-van-winghe","1"
"jordan-ann-craig","1"
"jordanus-hoorn-dutch-1753-1833","1"
"jordi-aluma-i-masvidal","1"
"jorge-guinle-filho","1"
"joris-fransz-van-schooten","1"
"joris-van-der-haagen","1"
"joris-van-der-haagen-nicolaes-pietersz-berchem","1"
"joris-van-son","1"
"jose-antonio-da-silva","1"
"jose-benito-ortega","1"
"jose-campeche","1"
"jose-clemente-orozco","1"
"jose-correia-de-lima","1"
"jose-de-almada-negreiros","1"
"jose-dominguez-becquer","1"
"josef-albers","1"
"jose-ferraz-de-almeida-junior","1"
"josef-rebell","1"
"jose-leonardo","1"
"jose-perales-diana","1"
"joseph-badger-american-1708-1765","1"
"joseph-bartholomew-kidd","1"
"joseph-benoit-suvee-french-1743-1807","1"
"joseph-blackburn","1"
"joseph-blackburn-british-c-1730-1787","1"
"joseph-charles-marin","1"
"joseph-cornell","1"
"joseph-delaney","1"
"joseph-henry-sharp","1"
"joseph-highmore","1"
"joseph-kersey","1"
"joseph-l-boyd","1"
"joseph-leon-righini","1"
"joseph-mallord-william-turner","1"
"joseph-mallord-william-turner-british-1775-1851","1"
"joseph-marie-vien-french-1716-1809","1"
"joseph-mendes-da-costa-1863-1939","1"
"joseph-mozier","1"
"joseph-paelinck-belgian-1781-1839","1"
"joseph-rebell","1"
"joseph-stella","1"
"joseph-wright-of-derby","1"
"joseph-wright-of-derby-british-1734-1797","1"
"joseph-zaritsky","1"
"josep-m-rossello","1"
"jose-rosa","1"
"joshua-johnson","1"
"joshua-reynolds","1"
"joshua-reynolds-british-1723-1792","1"
"joshua-shaw","1"
"jozef-geefs","1"
"jozef-israels","1"
"jozef-israels-dutch-1824-1911","1"
"jozseph-rippl-ronai","1"
"juan-antonio-roda","1"
"juan-bautista-martinez-del-mazo","1"
"juan-cabre-aguilo","1"
"juan-carreno-de-miranda","1"
"juan-de-flandes-netherlandish-c-1460-1519","1"
"juan-de-valdes-leal-spanish-1622-1690","1"
"juan-de-zurbaran","1"
"juan-luna","1"
"juan-martinez-montanes","1"
"juan-sanchez-cotan","1"
"juan-van-der-hamen-y-leon-spanish-1596-1631","1"
"judith-leyster","1"
"judo-japanese-active-16th-century","1"
"jueji-yongzhong-chinese-active-around-1300","1"
"jugarsi-son-of-jiva-indian-active-mid-1700s","1"
"jules-bastien-lepage-french-1848-1884","1"
"jules-breton","1"
"jules-dupre","1"
"jules-dupre-french-1811-1889","1"
"jules-edmond-charles-lachaise-eugene-pierre-gourdet","1"
"jules-joseph-lefebvre","1"
"jules-robert-auguste","1"
"julia-bracken-wendt","1"
"julian-alden-weir","1"
"julian-alden-weir-american-1852-1919","1"
"julian-edwin-levi","1"
"julie-hart-beers","1"
"juliet-pannett","1"
"juliette-mahieux-bartoli","1"
"julio-de-diego","1"
"julio-hernandez-aleman","1"
"julio-resende","1"
"julio-romero-de-torres","1"
"julius-caesar-ibbetson-british-1759-1817","1"
"julius-gari-melchers","1"
"julius-schrader","1"
"juran-chinese-active-960-985","1"
"jurgen-ovens","1"
"juriaen-jacobsz","1"
"jusepe-de-ribera","1"
"jusepe-de-ribera-spanish-1591-1652","1"
"kaigetsudo-ando-japanese-c-1671-1743","1"
"kaigetsudo-doshin-japanese-active-1711-1736","1"
"kamil-lhotak","1"
"kamisaka-sekka-japanese-1866-1942","1"
"kannan-japanese-active-mid-1500s","1"
"kano-chikanobu-japanese-1660-1728","1"
"kano-eino-japanese-1631-1697","1"
"kano-hideyori-japanese-active-mid-to-late-1500s","1"
"kano-motonobu-japanese-c-1476-1559","1"
"kano-naonobu-japanese-1607-1650","1"
"kano-sanraku-japanese-1559-1635","1"
"kano-tan-yu-japanese-1602-1674","1"
"kantharos-group","1"
"karel-appel","1"
"karel-batist","1"
"karel-du-jardin","1"
"karel-slabbaert","1"
"karel-van-der-pluym","1"
"karel-van-mander-i","1"
"karin-davie","1"
"karl-blossfeldt","1"
"karl-eduard-biermann","1"
"karl-heilmayer","1"
"karl-theodore-francis-bitter","1"
"karl-von-piloty","1"
"karoly-marko-hungarian-1791-1860","1"
"kathan-brown","1"
"kathe-kollwitz","1"
"kathleen-blackshear","1"
"katsushika-hokusai-japanese-1760-1849","1"
"katsushika-oi-japanese-c-1800-after-1857","1"
"katya-medvedeva","1"
"kay-sage","1"
"kay-walkingstick","1"
"k-c-s-paniker","1"
"kehar-singh-indian","1"
"keison-japanese-active-late-15th-to-early-16th-century","1"
"keith-brintzenhofe","1"
"kenko-shokei-japanese-active-1478-1506","1"
"kenneth-farley","1"
"kenneth-hayes-miller","1"
"kenneth-tyler","1"
"kenyon-cox","1"
"kenyon-cox-american-1856-1919","1"
"kerstiaen-de-keuninck","1"
"ker-xavier-roussel","1"
"ker-xavier-roussel-french-1867-1944","1"
"kevin-and-valerie-pourier","1"
"k-g-subramanyan","1"
"khalilullah-butshikan-persian-active-in-india-1596-c-1620","1"
"kichizan-mincho-japanese-1352-1431","1"
"kim-ji-eun","1"
"kim-jin-woo-korean-1883-1950","1"
"kimura-kenkado-japanese-1736-1802","1"
"kishi-ganku-japanese-1749-56-1838","1"
"kitagawa-sosetsu-japanese-active-1639-50","1"
"kita-genki-japanese-active-c-1664-98","1"
"kitao-masayoshi-japanese-1761-1824","1"
"kitao-shigemasa-japanese-1739-1819","1"
"kiyohara-yukinobu-japanese-1643-1682","1"
"knud-merrild","1"
"koboku-japanese","1"
"konoe-nobutada-japanese-1565-1614","1"
"konrad-laib-german","1"
"konstantin-velichkov","1"
"ko-sukoku-japanese-1730-1804","1"
"kubo-shunman-japanese-1757-1820","1"
"kukuli-velarde","1"
"kunnas-vaino","1"
"kurt-wolff","1"
"kushala-indian-active-c-1825","1"
"kusumi-morikage-japanese-active-c-1620-1690","1"
"kymberly-day","1"
"kyuseki-tomonobu-japanese-1653-1721","1"
"lai-sheng-yu-u0026yang-xiao-gang","1"
"lakota","1"
"lal-chand-indian","1"
"lal-indian-active-c-1555-1600","1"
"lalu-indian-active-mid-1500s","1"
"lambert-de-hondt-ii","1"
"lambert-doomer","1"
"lambert-jacobsz","1"
"lambert-sigisbert-adam","1"
"lambert-sustris","1"
"lambertus-jansz-de-hue","1"
"lan-ying-chinese-1585-after-1664","1"
"larson-workshop-willem-rottermondt","1"
"launt-thompson","1"
"laurent-de-la-hyre","1"
"laurent-de-la-hyre-french-1606-1656","1"
"laurent-delvaux","1"
"laurent-girardin-french-1478","1"
"lawrence-alma-tadema","1"
"lawrence-alma-tadema-british-1836-1912","1"
"lawrence-j-hamlin","1"
"lazzaro-baldi","1"
"leafless-group","1"
"leandro-bassano","1"
"leandro-bassano-italian-1557-1623","1"
"lee-hae-kyun","1"
"lee-in-sung","1"
"lee-jung-sup","1"
"lee-seahyun-and","1"
"lee-suk-ju","1"
"lee-yun-gi","1"
"le-nain-family-french","1"
"le-nain-french","1"
"leonaert-bramer","1"
"leonard-baskin","1"
"leonard-farb","1"
"leonard-gaultier","1"
"leonardo-coccorante","1"
"leonardo-da-vinci","1"
"leonardo-da-vinci-italian-1452-1519","1"
"leonard-wells-volk","1"
"leon-augustin-lhermitte","1"
"leon-bonnat","1"
"leon-cogniet-french-1794-1880","1"
"leon-gaspard","1"
"leon-kroll","1"
"leon-kroll-american-1884-1974","1"
"leonor-solans","1"
"leopold-carl-muller","1"
"leopold-gould-seyffert","1"
"leopold-robert-swiss-1794-1835","1"
"leo-rubinfien","1"
"leroy-f-ortega","1"
"leslie-g-bolling","1"
"liang-kai-chinese-mid-1100s-early-1200s","1"
"li-anzhong-chinese-active-first-half-of-the-1100s","1"
"lie-louis-perin-french-1753-1817","1"
"lieve-pietersz-verschuier","1"
"li-gonglin-chinese-c-1049-1106","1"
"li-jian-chinese-active-second-half-of-the-1700s","1"
"lilia-nour","1"
"lilla-cabot-perry","1"
"lillian-causey","1"
"lin-liang-chinese-1416-1480","1"
"lionel-st-eloi","1"
"lippi-pesellino-imitator","1"
"lippo-memmi-italian","1"
"li-sheng-chinese-active-c-1324-after-1375","1"
"li-shida-chinese-c-1549-c-1621","1"
"li-shixing-chinese-1283-1328","1"
"li-shizhuo-chinese-c-1690-1770","1"
"liu-su","1"
"li-yong-chinese-active-1200s","1"
"l-j-woutersin","1"
"locomotives-named-sahib","1"
"lodewijk-van-bodeghem","1"
"lodewijk-van-der-helst","1"
"lodovico-carracci","1"
"lodovico-mazzolino","1"
"lois-long","1"
"lombard","1"
"lorado-taft","1"
"lorenzo-bartolini","1"
"lorenzo-costa","1"
"lorenzo-di-credi-italian-1459-1537","1"
"lorenzo-di-niccolo","1"
"lorenzo-lotto","1"
"lorenzo-lotto-italian-1480-1556","1"
"lorenzo-monaco","1"
"lothar-osterburg","1"
"louis-a-allen","1"
"louis-anquetin","1"
"louis-betts","1"
"louis-conrad-rosenberg","1"
"louis-de-caullery","1"
"louise-b-maloney-american-1887-1973","1"
"louise-moillon","1"
"louis-francis-de-paul-binsse","1"
"louis-gasne","1"
"louis-hayet-french-1864-1940","1"
"louis-hersent-french-1777-1860","1"
"louis-jean-francois-lagrenee","1"
"louis-leopold-boilly","1"
"louis-loeb-american-1866-1909","1"
"louis-lozowick","1"
"louis-michel-eilshemius","1"
"louis-remy-mignot","1"
"louis-royer","1"
"louis-welden-hawkins","1"
"lou-stovall","1"
"lovis-corinth","1"
"lubo-kristek","1"
"luca-cambiaso","1"
"luca-carlevarijs","1"
"luca-della-robbia","1"
"luca-di-tomme","1"
"luca-giordano","1"
"luca-giordano-italian-1634-1705","1"
"lucas-cranach-german-1472-1553","1"
"lucas-cranach-i","1"
"lucas-cranach-ii","1"
"lucas-cranach-the-elder","1"
"lucas-cranach-the-younger","1"
"lucas-faydherbe","1"
"lucas-franchoys-ii","1"
"luca-signorelli","1"
"lucas-van-doetechum","1"
"lucas-van-leyden","1"
"lucas-van-valckenborch","1"
"lucien-seevagen","1"
"ludolf-bakhuysen","1"
"ludolf-de-jongh","1"
"ludovico-begarelli","1"
"ludovico-carracci","1"
"ludwig-knaus","1"
"luigi-bechi","1"
"luigi-loir","1"
"luigi-valadier","1"
"luis-de-la-cruz","1"
"luis-de-madrazo-y-kuntz","1"
"luis-egidio-melendez","1"
"luis-melendez-spanish-1716-1780","1"
"luis-ricardo-falero","1"
"luiz-zerbini","1"
"luo-ping-chinese-1733-1799","1"
"luo-zhichuan-chinese-active-1280s-1320s","1"
"luther-emerson-van-gorder","1"
"lu-tianru-chinese-first-half-of-1400s","1"
"lu-zhi-chinese-1496-1576","1"
"lyonel-feininger","1"
"maarten-van-heemskerck","1"
"maciej-bernhardt","1"
"macrino-d-alba","1"
"madoka-takagi","1"
"maeble-perry-edwards","1"
"maerten-de-vos","1"
"maerten-stoop","1"
"maerten-van-heemskerck","1"
"maerten-van-heemskerck-dutch-1498-1574","1"
"magdalena-van-de-passe","1"
"mahonri-mackintosh-young","1"
"majel-g-claflin","1"
"makki-omran","1"
"malaeen-luqman","1"
"ma-lin-chinese-c-1185-after-1260","1"
"malvina-hoffman","1"
"manami-koike","1"
"manierre-dawson","1"
"manina","1"
"manohar-indian-active-late-1500s","1"
"marcantonio-raimondi","1"
"marc-chagall","1"
"marcellin-gilbert-desboutin","1"
"marcello-fogolino","1"
"marcello-venusti","1"
"marcellus-coffermans","1"
"marco-calderini","1"
"marco-doggiono-italian-1460-1524","1"
"marco-marcola","1"
"marco-zim","1"
"marcus-gheeraerts-ii","1"
"marcus-larson","1"
"margarett-sargent","1"
"margarita-deneva","1"
"margo-hoff","1"
"marguerite-zorach","1"
"maria-filopoulou","1"
"maria-lassnig","1"
"maria-martins","1"
"mariano-fortuny-spanish-1838-1874","1"
"mariano-fortuny-y-marsal","1"
"marie-anne-collot","1"
"marie-francois-firmin-girard-french-1838-1921","1"
"marin-gares-i","1"
"marinus-johannes-hack","1"
"marinus-van-reymerswale","1"
"mario-j-korbel","1"
"marion-perkins","1"
"mario-zanini","1"
"mark-catesby","1"
"mark-rothko","1"
"mark-stock","1"
"marsden-hartley","1"
"martin-burrough","1"
"martin-de-soria","1"
"martin-drolling-french-1752-1817","1"
"martin-johnson-heade","1"
"martin-johnson-heade-american-1819-1904","1"
"martin-mytens-i","1"
"martin-palin","1"
"martin-rico-y-ortega","1"
"martin-schaffner","1"
"martin-schongauer","1"
"martinus-nellius","1"
"martinus-r-rbye","1"
"maruyama-okyo-japanese-1733-1795","1"
"marvin-breckinridge-patterson","1"
"mary-a-swan","1"
"mary-cassatt","1"
"mary-hiester-reid","1"
"mary-susan-collins-american-1880-1967","1"
"master-arnt-of-kalkar","1"
"master-of-alkmaar","1"
"master-of-apollo-and-daphne","1"
"master-of-belmonte","1"
"master-of-delft","1"
"master-of-elsloo","1"
"master-of-hakendover","1"
"master-of-heiligenkreuz-austrian","1"
"master-of-joachim-and-anne","1"
"master-of-koudewater","1"
"master-of-me-kirch","1"
"master-of-palanquinos","1"
"master-of-rhenen","1"
"master-of-riglos","1"
"master-of-saint-giles","1"
"master-of-san-lucchese-italian-c-1335-1380","1"
"master-of-santa-chiara-italian","1"
"master-of-soeterbeeck","1"
"master-of-st-anthony","1"
"master-of-the-amsterdam-death-of-the-virgin","1"
"master-of-the-antwerp-adoration-group","1"
"master-of-the-biberach-holy-kinship","1"
"master-of-the-bigallo-crucifix","1"
"master-of-the-brunswick-diptych","1"
"master-of-the-court-of-mandi-indian","1"
"master-of-the-emmerich-saints","1"
"master-of-the-female-half-lengths","1"
"master-of-the-figdor-deposition","1"
"master-of-the-freising-visitation","1"
"master-of-the-frondenberg-altarpiece-german","1"
"master-of-the-good-samaritan","1"
"master-of-the-historia-friderici-et-maximiliani","1"
"master-of-the-holden-tondo-italian","1"
"master-of-the-kalkar-st-anne-altarpiece","1"
"master-of-the-krainburg-altar-austrian-active-c-1485-1510","1"
"master-of-the-lille-adoration","1"
"master-of-the-madonna-of-la-gleize","1"
"master-of-the-magdalen-legend","1"
"master-of-the-portraits-of-princes","1"
"master-of-the-saint-john-panels","1"
"master-of-the-saint-ursula-legend","1"
"master-of-the-schlagl-altarpiece-german","1"
"master-of-the-small-landscapes","1"
"master-of-the-soest-altarpiece","1"
"master-of-the-spes-nostra","1"
"master-of-the-st-elizabeth-panels","1"
"master-of-the-utrecht-stone-female-head","1"
"master-of-the-virgo-inter-virgines","1"
"master-of-the-worcester-carrying-of-the-cross","1"
"mateo-cerezo-ii","1"
"mathieu-dubus","1"
"mathieu-lenain-le-cadet","1"
"matsumi-kanemitsu","1"
"matsumura-goshun-japanese-1752-1811","1"
"matsuno-chikanobu-japanese-active-1716-35","1"
"matteo-di-giovanni","1"
"matteo-di-giovanni-italian-c-1435-1495","1"
"mattheus-van-beveren","1"
"matthew-harris-jouett-american-1787-88-1827","1"
"matthias-stom","1"
"matthijs-naiveu","1"
"mattia-preti","1"
"mattia-preti-italian-1613-1699","1"
"mattinata-painter","1"
"matt-magee","1"
"maurice-cullen","1"
"maurice-denis","1"
"maurice-denis-french-1870-1943","1"
"maurice-prendergast-american-born-newfoundland-now-canada-1858-1924","1"
"mavi-recio","1"
"max-beckmann","1"
"max-bohm-american-1868-1923","1"
"max-ernst","1"
"maxfield-parrish","1"
"maxime-lalanne","1"
"maxime-maufra","1"
"maxime-maufra-french-1861-1918","1"
"maximilian-lenz","1"
"maximilien-luce","1"
"max-nonnenbruch","1"
"max-soltmann","1"
"max-weber","1"
"maya","1"
"ma-yuan-chinese-c-1150-after-1255","1"
"ma-yu-chinese-active-1706-1724","1"
"meester-allegro","1"
"meester-e-s","1"
"meester-ip","1"
"meester-jubert","1"
"meester-met-de-papegaai","1"
"meester-tilman","1"
"meester-van-badia-a-isola","1"
"meester-van-de-agrafen","1"
"meester-van-de-amsterdamse-bodegon","1"
"meester-van-de-conversazione-di-santo-spirito","1"
"meester-van-de-dood-van-absalom","1"
"meester-van-de-lastige-kinderen-gianfrancesco-rustici","1"
"meester-van-de-vrouwelijke-halffiguren","1"
"meester-van-het-salemer-altaar","1"
"meester-van-ottobeuren","1"
"meester-van-san-miniato","1"
"meindert-hobbema","1"
"meindert-hobbema-dutch-1638-1709","1"
"mei-qing-chinese-1623-1697","1"
"mel-bochner","1"
"melchior-dhondecoeter","1"
"merry-joseph-blondel","1"
"mewar-stipple-master-indian","1"
"mezcala","1"
"m-f-husain","1"
"michael-sweerts","1"
"michelangelo-merisi-da-caravaggio","1"
"michele-da-firenze","1"
"michele-giovanni-marieschi","1"
"michele-tosini-called-michele-di-ridolfo","1"
"michiel-emanuel-shee","1"
"michiel-jansz-van-mierevelt","1"
"michiel-nouts","1"
"michiel-simons-ii","1"
"michiel-van-der-voort-i-laurent-gillis","1"
"michiel-van-musscher","1"
"michiel-van-vries","1"
"michoacan","1"
"miguel-villa","1"
"mihaly-munkacsy","1"
"mihaly-zichy","1"
"milanese","1"
"mile-friant","1"
"milton-avery","1"
"milton-horn","1"
"mina-lowry","1"
"miner-kilbourne-kellogg","1"
"min-zhen-chinese-1730-after-1788","1"
"mira-edgerly-korzybska","1"
"mir-ali-haravi-persian-active-in-herat-afghanistan-died-c-1550","1"
"mir-kalan-khan-indian-c-1730-1775","1"
